# generated_at=2026-08-18T04:02:06.625889+00:00
# convention: value = equity at END of that date; base 1.0 precedes row 1
# total_ret = last_value - 1.0  (NOT last/first - 1)
date,arm,value
2022-05-31,buy_hold,0.8927361012250282
2022-06-01,buy_hold,0.8862118786058135
2022-06-02,buy_hold,0.8994654082836305
2022-06-03,buy_hold,0.8916111872294472
2022-06-06,buy_hold,0.8953324688061677
2022-06-07,buy_hold,0.9054324001054221
2022-06-08,buy_hold,0.8921226361827809
2022-06-09,buy_hold,0.8734924247284475
2022-06-10,buy_hold,0.8563586835532222
2022-06-13,buy_hold,0.8254729216122573
2022-06-14,buy_hold,0.821326999139668
2022-06-15,buy_hold,0.8267076460178217
2022-06-16,buy_hold,0.8028738698711555
2022-06-17,buy_hold,0.7983334401670876
2022-06-21,buy_hold,0.819858193376726
2022-06-22,buy_hold,0.8179863902022797
2022-06-23,buy_hold,0.8210993151125042
2022-06-24,buy_hold,0.8424265077925391
2022-06-27,buy_hold,0.8445215458085631
2022-06-28,buy_hold,0.8331310669554283
2022-06-29,buy_hold,0.8309275063757817
2022-06-30,buy_hold,0.8311552495951228
2022-07-01,buy_hold,0.8411539921675647
2022-07-05,buy_hold,0.8226434413093507
2022-07-06,buy_hold,0.8272867609200083
2022-07-07,buy_hold,0.8316763885991321
2022-07-08,buy_hold,0.8338528138852869
2022-07-11,buy_hold,0.8334232203033786
2022-07-12,buy_hold,0.8251835934483875
2022-07-13,buy_hold,0.8202954888170259
2022-07-14,buy_hold,0.814060794506622
2022-07-15,buy_hold,0.8263498085682263
2022-07-18,buy_hold,0.8189138245352102
2022-07-19,buy_hold,0.8323092121550689
2022-07-20,buy_hold,0.8255428672367257
2022-07-21,buy_hold,0.8238632764300069
2022-07-22,buy_hold,0.825690845329261
2022-07-25,buy_hold,0.8372840283489595
2022-07-26,buy_hold,0.8376341238368422
2022-07-27,buy_hold,0.841897628571169
2022-07-28,buy_hold,0.8495100049687878
2022-07-29,buy_hold,0.8578546161164554
2022-08-01,buy_hold,0.8534422093341187
2022-08-02,buy_hold,0.8509344243479822
2022-08-03,buy_hold,0.8464331387908632
2022-08-04,buy_hold,0.8421722417352859
2022-08-05,buy_hold,0.8482024281233042
2022-08-08,buy_hold,0.8513887569258622
2022-08-09,buy_hold,0.86097370372286
2022-08-10,buy_hold,0.8653204159122276
2022-08-11,buy_hold,0.868164061570582
2022-08-12,buy_hold,0.8803031540914514
2022-08-15,buy_hold,0.882349300879131
2022-08-16,buy_hold,0.8859219598150401
2022-08-17,buy_hold,0.8876335819194724
2022-08-18,buy_hold,0.8927531857874611
2022-08-19,buy_hold,0.894589852479962
2022-08-22,buy_hold,0.8877011248352514
2022-08-23,buy_hold,0.8858776435479271
2022-08-24,buy_hold,0.8904058533262177
2022-08-25,buy_hold,0.8942772236076246
2022-08-26,buy_hold,0.8764458782800225
2022-08-29,buy_hold,0.8780270078225897
2022-08-30,buy_hold,0.866592995572388
2022-08-31,buy_hold,0.8615698071281543
2022-09-01,buy_hold,0.8645853839949805
2022-09-02,buy_hold,0.8605023862103266
2022-09-06,buy_hold,0.8572811249601702
2022-09-07,buy_hold,0.8699338453038877
2022-09-08,buy_hold,0.8726074980082462
2022-09-09,buy_hold,0.8799806254264756
2022-09-12,buy_hold,0.8845255174060686
2022-09-13,buy_hold,0.8593498584474857
2022-09-14,buy_hold,0.8637799665104732
2022-09-15,buy_hold,0.8583383201426084
2022-09-16,buy_hold,0.8553237937417426
2022-09-19,buy_hold,0.8580924034657837
2022-09-20,buy_hold,0.8533464481333017
2022-09-21,buy_hold,0.8439794010860133
2022-09-22,buy_hold,0.8451413282297643
2022-09-23,buy_hold,0.8273140137236855
2022-09-26,buy_hold,0.814922843863181
2022-09-27,buy_hold,0.811803907693733
2022-09-28,buy_hold,0.8307031604490313
2022-09-29,buy_hold,0.8197539752239867
2022-09-30,buy_hold,0.8166542263949989
2022-10-03,buy_hold,0.845460708309857
2022-10-04,buy_hold,0.8658111834492367
2022-10-05,buy_hold,0.8655818265942724
2022-10-06,buy_hold,0.8598678238892248
2022-10-07,buy_hold,0.8502151989175617
2022-10-10,buy_hold,0.8468837253525451
2022-10-11,buy_hold,0.8441468841720395
2022-10-12,buy_hold,0.8362234417615825
2022-10-13,buy_hold,0.8568686689107502
2022-10-14,buy_hold,0.8331643958398163
2022-10-17,buy_hold,0.8460285732518686
2022-10-18,buy_hold,0.8554189337071973
2022-10-19,buy_hold,0.8518029115956772
2022-10-20,buy_hold,0.8484791067192837
2022-10-21,buy_hold,0.8665229745918364
2022-10-24,buy_hold,0.8792653773590828
2022-10-25,buy_hold,0.8848516828029926
2022-10-26,buy_hold,0.8912000112314474
2022-10-27,buy_hold,0.8942514747193852
2022-10-28,buy_hold,0.910690394002353
2022-10-31,buy_hold,0.9087750478400012
2022-11-01,buy_hold,0.909755303674339
2022-11-02,buy_hold,0.8914104308622389
2022-11-03,buy_hold,0.8998589404220244
2022-11-04,buy_hold,0.897113515026255
2022-11-07,buy_hold,0.904760960977067
2022-11-08,buy_hold,0.9116506781867731
2022-11-09,buy_hold,0.8932035691917413
2022-11-10,buy_hold,0.9110435642297116
2022-11-11,buy_hold,0.8957241544231203
2022-11-14,buy_hold,0.8944572284085244
2022-11-15,buy_hold,0.8943678657517782
2022-11-16,buy_hold,0.8952997528373168
2022-11-17,buy_hold,0.8990727970797181
2022-11-18,buy_hold,0.9052845887974331
2022-11-21,buy_hold,0.9037444364324692
2022-11-22,buy_hold,0.9172606761933232
2022-11-23,buy_hold,0.9151031030186609
2022-11-25,buy_hold,0.918254276980899
2022-11-28,buy_hold,0.9066452728423893
2022-11-29,buy_hold,0.9073740103686327
2022-11-30,buy_hold,0.9236528505098868
2022-12-01,buy_hold,0.91833949417349
2022-12-02,buy_hold,0.926070859254977
2022-12-05,buy_hold,0.9092028398949711
2022-12-06,buy_hold,0.8950463025283564
2022-12-07,buy_hold,0.8972743432339462
2022-12-08,buy_hold,0.8984965241256958
2022-12-09,buy_hold,0.8854684150303154
2022-12-12,buy_hold,0.896129365261379
2022-12-13,buy_hold,0.8914315250635747
2022-12-14,buy_hold,0.8908461488011974
2022-12-15,buy_hold,0.8775189052901194
2022-12-16,buy_hold,0.8724451193230749
2022-12-19,buy_hold,0.867146597772149
2022-12-20,buy_hold,0.867560403768826
2022-12-21,buy_hold,0.8808207913049096
2022-12-22,buy_hold,0.8706532066727924
2022-12-23,buy_hold,0.8782942762040107
2022-12-27,buy_hold,0.8779630658633911
2022-12-28,buy_hold,0.867574492342974
2022-12-29,buy_hold,0.8729018246356932
2022-12-30,buy_hold,0.872031888372921
2023-01-03,buy_hold,0.8608720571817448
2023-01-04,buy_hold,0.8605364107150089
2023-01-05,buy_hold,0.855689410697979
2023-01-06,buy_hold,0.871669962937187
2023-01-09,buy_hold,0.86138230813769
2023-01-10,buy_hold,0.8661333773994052
2023-01-11,buy_hold,0.8712674477085106
2023-01-12,buy_hold,0.871583182049672
2023-01-13,buy_hold,0.8741370730179483
2023-01-17,buy_hold,0.8697030209822996
2023-01-18,buy_hold,0.8537923713717182
2023-01-19,buy_hold,0.8481078372647038
2023-01-20,buy_hold,0.8553679282694053
2023-01-23,buy_hold,0.857950572472131
2023-01-24,buy_hold,0.8627228086361552
2023-01-25,buy_hold,0.8635450833150126
2023-01-26,buy_hold,0.8685156067135466
2023-01-27,buy_hold,0.8611212492135175
2023-01-30,buy_hold,0.8583884766957368
2023-01-31,buy_hold,0.8670787630220669
2023-02-01,buy_hold,0.8632931428398497
2023-02-02,buy_hold,0.8490290690318006
2023-02-03,buy_hold,0.8454719416310832
2023-02-06,buy_hold,0.8478234860266923
2023-02-07,buy_hold,0.8545044207917696
2023-02-08,buy_hold,0.8514623873651225
2023-02-09,buy_hold,0.8473081688969851
2023-02-10,buy_hold,0.8596007879806771
2023-02-13,buy_hold,0.864816342043285
2023-02-14,buy_hold,0.8579445372236204
2023-02-15,buy_hold,0.8587882446587938
2023-02-16,buy_hold,0.8508948997396226
2023-02-17,buy_hold,0.854403127351706
2023-02-21,buy_hold,0.847332118724751
2023-02-22,buy_hold,0.8447405495987089
2023-02-23,buy_hold,0.844750770675201
2023-02-24,buy_hold,0.8412073092821206
2023-02-27,buy_hold,0.8427195064773879
2023-02-28,buy_hold,0.83659668866124
2023-03-01,buy_hold,0.8379470558355494
2023-03-02,buy_hold,0.8415518559402942
2023-03-03,buy_hold,0.8503122137257794
2023-03-06,buy_hold,0.8526177365764854
2023-03-07,buy_hold,0.8414284841119382
2023-03-08,buy_hold,0.8367781390963158
2023-03-09,buy_hold,0.8245880491540853
2023-03-10,buy_hold,0.8145866109106761
2023-03-13,buy_hold,0.8094260284436005
2023-03-14,buy_hold,0.8173398391743814
2023-03-15,buy_hold,0.8033644151311147
2023-03-16,buy_hold,0.8122347549809166
2023-03-17,buy_hold,0.7986870276169424
2023-03-20,buy_hold,0.8119402424510049
2023-03-21,buy_hold,0.8215314507658765
2023-03-22,buy_hold,0.8078608681578551
2023-03-23,buy_hold,0.8040201366544558
2023-03-24,buy_hold,0.8126677664079118
2023-03-27,buy_hold,0.8200403715380722
2023-03-28,buy_hold,0.8218552309878918
2023-03-29,buy_hold,0.829093467857135
2023-03-30,buy_hold,0.8317697285283616
2023-03-31,buy_hold,0.8364958899765388
2023-04-03,buy_hold,0.8390354835118973
2023-04-04,buy_hold,0.8250523954409839
2023-04-05,buy_hold,0.819215383001791
2023-04-06,buy_hold,0.8175240558102926
2023-04-10,buy_hold,0.822962357639956
2023-04-11,buy_hold,0.8272125976891724
2023-04-12,buy_hold,0.828965667123722
2023-04-13,buy_hold,0.8342679114218378
2023-04-14,buy_hold,0.8346998936831153
2023-04-17,buy_hold,0.8394724947394293
2023-04-18,buy_hold,0.8425594487077992
2023-04-19,buy_hold,0.8402994923813843
2023-04-20,buy_hold,0.8394191713159198
2023-04-21,buy_hold,0.840611433070965
2023-04-24,buy_hold,0.8417136730970681
2023-04-25,buy_hold,0.8271114524794787
2023-04-26,buy_hold,0.8186137507355993
2023-04-27,buy_hold,0.8306169248254984
2023-04-28,buy_hold,0.8367049452357016
2023-05-01,buy_hold,0.8401788909162978
2023-05-02,buy_hold,0.832300024457786
2023-05-03,buy_hold,0.8266014967876298
2023-05-04,buy_hold,0.817690724940458
2023-05-05,buy_hold,0.8300870168024255
2023-05-08,buy_hold,0.8319138734579323
2023-05-09,buy_hold,0.8296311972544647
2023-05-10,buy_hold,0.8301448804369949
2023-05-11,buy_hold,0.8266450668013046
2023-05-12,buy_hold,0.8276310328536074
2023-05-15,buy_hold,0.8305916884167718
2023-05-16,buy_hold,0.8226549448559428
2023-05-17,buy_hold,0.8313909080802065
2023-05-18,buy_hold,0.83979756889371
2023-05-19,buy_hold,0.8388216165751597
2023-05-22,buy_hold,0.836018308211268
2023-05-23,buy_hold,0.8204919908163204
2023-05-24,buy_hold,0.8098565765206013
2023-05-25,buy_hold,0.8193372083693006
2023-05-26,buy_hold,0.8275870578057373
2023-05-30,buy_hold,0.8255629879668464
2023-05-31,buy_hold,0.8176598702391185
2023-06-01,buy_hold,0.8269270618249585
2023-06-02,buy_hold,0.8422426950956965
2023-06-05,buy_hold,0.8391668673808989
2023-06-06,buy_hold,0.8418880023372813
2023-06-07,buy_hold,0.8453930897588839
2023-06-08,buy_hold,0.8488425219906125
2023-06-09,buy_hold,0.8494128075263718
2023-06-12,buy_hold,0.858379462330823
2023-06-13,buy_hold,0.8690938473692797
2023-06-14,buy_hold,0.8696279135903733
2023-06-15,buy_hold,0.8806594221876501
2023-06-16,buy_hold,0.8777337306445891
2023-06-20,buy_hold,0.872456793305509
2023-06-21,buy_hold,0.8740785831335652
2023-06-22,buy_hold,0.8735248855793503
2023-06-23,buy_hold,0.8685673655567039
2023-06-26,buy_hold,0.8700384192242756
2023-06-27,buy_hold,0.8802038062292545
2023-06-28,buy_hold,0.8779685749492362
2023-06-29,buy_hold,0.8851046810083383
2023-06-30,buy_hold,0.894019738634469
2023-07-03,buy_hold,0.8931615514863438
2023-07-05,buy_hold,0.8878650381880363
2023-07-06,buy_hold,0.8803764666382101
2023-07-07,buy_hold,0.8797919502160455
2023-07-10,buy_hold,0.8899361677331206
2023-07-11,buy_hold,0.8949181923665229
2023-07-12,buy_hold,0.899725234855057
2023-07-13,buy_hold,0.9061930059860839
2023-07-14,buy_hold,0.9053707675842517
2023-07-17,buy_hold,0.9117966909700163
2023-07-18,buy_hold,0.9154903664556806
2023-07-19,buy_hold,0.9111479861776877
2023-07-20,buy_hold,0.9077207212085566
2023-07-21,buy_hold,0.906742242796208
2023-07-24,buy_hold,0.9067597314873908
2023-07-25,buy_hold,0.9105781112334764
2023-07-26,buy_hold,0.9062823782241429
2023-07-27,buy_hold,0.9040280121978872
2023-07-28,buy_hold,0.9112839513840346
2023-07-31,buy_hold,0.91429737994723
2023-08-01,buy_hold,0.9155252363513106
2023-08-02,buy_hold,0.9021797976669685
2023-08-03,buy_hold,0.9005556919772487
2023-08-04,buy_hold,0.8912437088535442
2023-08-07,buy_hold,0.9034759389484633
2023-08-08,buy_hold,0.9007502541779224
2023-08-09,buy_hold,0.8945185896299754
2023-08-10,buy_hold,0.8918637838718874
2023-08-11,buy_hold,0.890117879147646
2023-08-14,buy_hold,0.8954529306848925
2023-08-15,buy_hold,0.8865492855147326
2023-08-16,buy_hold,0.8800828208674668
2023-08-17,buy_hold,0.86931807552322
2023-08-18,buy_hold,0.8705337796789065
2023-08-21,buy_hold,0.8761574046909856
2023-08-22,buy_hold,0.8737820167307043
2023-08-23,buy_hold,0.8845941495679929
2023-08-24,buy_hold,0.8723600933761555
2023-08-25,buy_hold,0.8786222963267134
2023-08-28,buy_hold,0.8849948623796956
2023-08-29,buy_hold,0.8981353587099385
2023-08-30,buy_hold,0.9009711818601426
2023-08-31,buy_hold,0.8987950130914463
2023-09-01,buy_hold,0.9050970905873502
2023-09-05,buy_hold,0.8972993431335158
2023-09-06,buy_hold,0.8973884142932018
2023-09-07,buy_hold,0.8957224570275016
2023-09-08,buy_hold,0.8962586436207083
2023-09-11,buy_hold,0.9008288091946055
2023-09-12,buy_hold,0.8930976073239233
2023-09-13,buy_hold,0.8914726600096793
2023-09-14,buy_hold,0.89939004388006
2023-09-15,buy_hold,0.88737931947876
2023-09-18,buy_hold,0.8882690914517849
2023-09-19,buy_hold,0.8865216685239169
2023-09-20,buy_hold,0.8815026342727307
2023-09-21,buy_hold,0.8656312345272458
2023-09-22,buy_hold,0.867692321261376
2023-09-25,buy_hold,0.8715675135147776
2023-09-26,buy_hold,0.8590241514225895
2023-09-27,buy_hold,0.8617867766284613
2023-09-28,buy_hold,0.8698125676760797
2023-09-29,buy_hold,0.8633875178337022
2023-10-02,buy_hold,0.8624110419237193
2023-10-03,buy_hold,0.850000433175664
2023-10-04,buy_hold,0.8602873894831998
2023-10-05,buy_hold,0.8599605693048475
2023-10-06,buy_hold,0.8718748948778737
2023-10-09,buy_hold,0.8768500413754158
2023-10-10,buy_hold,0.8830370941237754
2023-10-11,buy_hold,0.8887635240147923
2023-10-12,buy_hold,0.8812936307318311
2023-10-13,buy_hold,0.8758207411209686
2023-10-16,buy_hold,0.8841458887920058
2023-10-17,buy_hold,0.8854059723123268
2023-10-18,buy_hold,0.8704674937240229
2023-10-19,buy_hold,0.8570520692714737
2023-10-20,buy_hold,0.8442996426759618
2023-10-23,buy_hold,0.8436227589607554
2023-10-24,buy_hold,0.8524387014583071
2023-10-25,buy_hold,0.8371696332863965
2023-10-26,buy_hold,0.8311298590882282
2023-10-27,buy_hold,0.82645610104087
2023-10-30,buy_hold,0.8327146852434529
2023-10-31,buy_hold,0.8363316734976187
2023-11-01,buy_hold,0.8488583912504426
2023-11-02,buy_hold,0.8663153325257182
2023-11-03,buy_hold,0.874381694663193
2023-11-06,buy_hold,0.8759398660339096
2023-11-07,buy_hold,0.878744333818803
2023-11-08,buy_hold,0.882389408789956
2023-11-09,buy_hold,0.8781784969531446
2023-11-10,buy_hold,0.8922792639522298
2023-11-13,buy_hold,0.8939289937324146
2023-11-14,buy_hold,0.9085747310535288
2023-11-15,buy_hold,0.9035531838850618
2023-11-16,buy_hold,0.9024260009208942
2023-11-17,buy_hold,0.9066371607139375
2023-11-20,buy_hold,0.9126696917564034
2023-11-21,buy_hold,0.9117830130951978
2023-11-22,buy_hold,0.914409296319023
2023-11-24,buy_hold,0.9169584424233609
2023-11-27,buy_hold,0.9148702700407524
2023-11-28,buy_hold,0.9114669313597596
2023-11-29,buy_hold,0.9148737633587829
2023-11-30,buy_hold,0.9197420440922459
2023-12-01,buy_hold,0.9246955620729145
2023-12-04,buy_hold,0.9176329349219067
2023-12-05,buy_hold,0.9147959237513483
2023-12-06,buy_hold,0.9102942293707659
2023-12-07,buy_hold,0.9167371869358429
2023-12-08,buy_hold,0.9219046214289719
2023-12-11,buy_hold,0.9317821487025377
2023-12-12,buy_hold,0.9381153055303209
2023-12-13,buy_hold,0.9496699752514125
2023-12-14,buy_hold,0.9527255276207502
2023-12-15,buy_hold,0.9519277368045027
2023-12-18,buy_hold,0.9564201537053468
2023-12-19,buy_hold,0.9628105114213384
2023-12-20,buy_hold,0.9476748329317227
2023-12-21,buy_hold,0.9570755956847433
2023-12-22,buy_hold,0.95835882560188
2023-12-26,buy_hold,0.9627114513382363
2023-12-27,buy_hold,0.9651056659271497
2023-12-28,buy_hold,0.9647334534837732
2023-12-29,buy_hold,0.9631131397865423
2022-01-03,signal,1.0000785849419846
2022-01-04,signal,1.0019332450558336
2022-01-05,signal,0.983116195628355
2022-01-06,signal,0.9837739681821273
2022-01-07,signal,0.9657084721313139
2022-01-10,signal,0.9537978885366339
2022-01-11,signal,0.9615141241275326
2022-01-12,signal,0.965830110590583
2022-01-13,signal,0.9539247876187651
2022-01-14,signal,0.945872406005279
2022-01-18,signal,0.9299406348815974
2022-01-19,signal,0.9227979498945964
2022-01-20,signal,0.9131798736757559
2022-01-21,signal,0.9033445826313041
2022-01-24,signal,0.892177548467066
2022-01-25,signal,0.8838025509862388
2022-01-26,signal,0.8780357267308311
2022-01-27,signal,0.8704950919337614
2022-01-28,signal,0.887764626514155
2022-01-31,signal,0.9035556760402265
2022-02-01,signal,0.9084985764537179
2022-02-02,signal,0.9169845112630682
2022-02-03,signal,0.9129956911161174
2022-02-04,signal,0.9104956739288238
2022-02-07,signal,0.9054550278480132
2022-02-08,signal,0.9139711611038847
2022-02-09,signal,0.9277793685745105
2022-02-10,signal,0.9119071860289568
2022-02-11,signal,0.9022658606573509
2022-02-14,signal,0.8974410641174528
2022-02-15,signal,0.9017583408221116
2022-02-16,signal,0.9024767273159267
2022-02-17,signal,0.8907417106032128
2022-02-18,signal,0.8910173390355755
2022-02-22,signal,0.8848171558528578
2022-02-23,signal,0.8698904474734017
2022-02-24,signal,0.8687601768576092
2022-02-25,signal,0.8852472291583725
2022-02-28,signal,0.878783005170651
2022-03-01,signal,0.8672708172090878
2022-03-02,signal,0.8816558669121224
2022-03-03,signal,0.8767014931895496
2022-03-04,signal,0.8577654303048361
2022-03-07,signal,0.8228293193205845
2022-03-08,signal,0.8262972606210093
2022-03-09,signal,0.8501909567027979
2022-03-10,signal,0.8444266780397085
2022-03-11,signal,0.8352275220922948
2022-03-14,signal,0.8359901042599978
2022-03-15,signal,0.8540410157521263
2022-03-16,signal,0.8740776145514235
2022-03-17,signal,0.880754923715088
2022-03-18,signal,0.8900903164338316
2022-03-21,signal,0.8853778765411975
2022-03-22,signal,0.8993363992900262
2022-03-23,signal,0.914994275069736
2022-03-24,signal,0.9210925528552725
2022-03-25,signal,0.9116301459569996
2022-03-28,signal,0.9130000902971034
2022-03-29,signal,0.9347602153424203
2022-03-30,signal,0.9144525829263686
2022-03-31,signal,0.8885374064122477
2022-04-01,signal,0.8952679788934307
2022-04-04,signal,0.8895569868261519
2022-04-05,signal,0.8797558373607471
2022-04-06,signal,0.8754237391572244
2022-04-07,signal,0.8759636308665045
2022-04-08,signal,0.877182195298707
2022-04-11,signal,0.8628933280463258
2022-04-12,signal,0.8610933737664233
2022-04-13,signal,0.8734248285172618
2022-04-14,signal,0.8584952614024534
2022-04-18,signal,0.8547945733900332
2022-04-19,signal,0.8666241841357541
2022-04-20,signal,0.8713856872281001
2022-04-21,signal,0.8664782165836561
2022-04-22,signal,0.8546929429059296
2022-04-25,signal,0.8533815393005425
2022-04-26,signal,0.8413761516674678
2022-04-27,signal,0.8418778279162025
2022-04-28,signal,0.8534726803000976
2022-04-29,signal,0.8296244733086465
2022-05-02,signal,0.8289858961277277
2022-05-03,signal,0.834034593510153
2022-05-04,signal,0.8521533712198146
2022-05-05,signal,0.8300983566349527
2022-05-06,signal,0.8245022331738499
2022-05-09,signal,0.8068777059390998
2022-05-10,signal,0.8045912767374703
2022-05-11,signal,0.7933968743798138
2022-05-12,signal,0.7885961487722564
2022-05-13,signal,0.8009738997491406
2022-05-16,signal,0.799139620096922
2022-05-17,signal,0.8057528397912966
2022-05-18,signal,0.7754460890481102
2022-05-19,signal,0.7767399615890962
2022-05-20,signal,0.7707804618712016
2022-05-23,signal,0.7848200986651582
2022-05-24,signal,0.7824755556347107
2022-05-25,signal,0.7894163810303977
2022-05-26,signal,0.811245046617794
2022-05-27,signal,0.8264444389559444
2022-05-31,signal,0.822873508199835
2022-06-01,signal,0.8106264484546255
2022-06-02,signal,0.812078415401404
2022-06-03,signal,0.8075500639484264
2022-06-06,signal,0.8035013998894821
2022-06-07,signal,0.8154706888241288
2022-06-08,signal,0.8062800759381438
2022-06-09,signal,0.7906371508752852
2022-06-10,signal,0.7889441735233211
2022-06-13,signal,0.777788614042792
2022-06-14,signal,0.772824843611519
2022-06-15,signal,0.7804161974988054
2022-06-16,signal,0.7578723618133318
2022-06-17,signal,0.7569304082959193
2022-06-21,signal,0.7743152324581252
2022-06-22,signal,0.778459489232908
2022-06-23,signal,0.7800262290401656
2022-06-24,signal,0.7997507243774873
2022-06-27,signal,0.8051960571333152
2022-06-28,signal,0.8077773803737995
2022-06-29,signal,0.7983218655869052
2022-06-30,signal,0.7898043730824597
2022-07-01,signal,0.7896234730353769
2022-07-05,signal,0.7707322369792571
2022-07-06,signal,0.7479525590443643
2022-07-07,signal,0.7687401688272235
2022-07-08,signal,0.771981507018461
2022-07-11,signal,0.7712967516694215
2022-07-12,signal,0.7670907432077015
2022-07-13,signal,0.7623178023894105
2022-07-14,signal,0.7633189508360417
2022-07-15,signal,0.7686013019300149
2022-07-18,signal,0.7611716069993795
2022-07-19,signal,0.7720840383309873
2022-07-20,signal,0.7667254413934044
2022-07-21,signal,0.7702884462953624
2022-07-22,signal,0.7733149970560553
2022-07-25,signal,0.7803180572106885
2022-07-26,signal,0.7828052331102626
2022-07-27,signal,0.7844220075312235
2022-07-28,signal,0.7877585613720979
2022-07-29,signal,0.789212132888021
2022-08-01,signal,0.7868695948299856
2022-08-02,signal,0.7865279591016624
2022-08-03,signal,0.785921241036406
2022-08-04,signal,0.7811942034656969
2022-08-05,signal,0.7898597015038541
2022-08-08,signal,0.7950965625234295
2022-08-09,signal,0.8044296549163393
2022-08-10,signal,0.8136292743035942
